ticket_id,csat_score,response_date
TCK-0001333,4,2024-06-11
TCK-0001335,5,2024-05-15
TCK-0001336,1,2024-05-26
TCK-0001338,5,2024-05-20
TCK-0001339,4,2024-12-13
TCK-0001341,4,2024-12-21
TCK-0001342,5,2024-09-14
TCK-0001343,5,2024-11-18
TCK-0001344,4,2024-02-12
TCK-0001345,5,2024-04-06
TCK-0001347,5,2024-05-11
TCK-0001348,4,2024-10-04
TCK-0001349,4,2024-06-15
TCK-0001350,5,2024-02-23
TCK-0001351,4,2024-01-04
TCK-0001352,5,2024-08-09
TCK-0001353,4,2024-06-27
TCK-0001354,1,2024-07-22
TCK-0001355,4,2024-09-21
TCK-0001359,4,2024-10-30
TCK-0001360,5,2024-07-31
TCK-0001361,5,2024-01-13
TCK-0001363,4,2024-03-20
TCK-0001365,1,2024-07-18
TCK-0001366,4,2024-09-29
TCK-0001367,3,2024-02-24
TCK-0001368,4,2024-04-13
TCK-0001369,5,2024-10-06
TCK-0001370,4,2024-10-19
TCK-0001373,4,2024-04-28
TCK-0001374,4,2024-04-25
TCK-0001375,3,2024-01-12
TCK-0001376,5,2024-06-04
TCK-0001377,4,2024-07-19
TCK-0001383,5,2024-07-17
TCK-0001384,5,2024-04-21
TCK-0001385,1,2024-03-08
TCK-0001388,4,2024-01-18
TCK-0001389,5,2024-04-10
TCK-0001390,3,2024-07-27
TCK-0001391,3,2024-05-22
TCK-0001392,5,2024-02-16
TCK-0001393,4,2024-03-25
TCK-0001394,4,2024-05-06
TCK-0001395,5,2024-06-19
TCK-0001397,5,2024-03-04
TCK-0001398,4,2024-11-09
TCK-0001402,1,2024-10-18
TCK-0001403,3,2024-11-21
TCK-0001404,3,2024-06-05
TCK-0001405,5,2024-08-11
TCK-0001406,3,2024-08-21
TCK-0001408,2,2024-01-08
TCK-0001409,2,2024-05-17
TCK-0001410,4,2024-12-26
TCK-0001411,5,2024-08-19
TCK-0001413,2,2024-07-12
TCK-0001414,3,2024-06-12
TCK-0001417,4,2024-09-18
TCK-0001418,4,2024-06-17
TCK-0001419,4,2024-01-20
TCK-0001420,2,2024-06-06
TCK-0001421,4,2024-03-19
TCK-0001422,4,2024-10-19
TCK-0001423,5,2024-09-16
TCK-0001426,4,2024-01-27
TCK-0001427,4,2024-02-08
TCK-0001430,4,2024-08-19
TCK-0001431,4,2024-03-18
TCK-0001432,5,2024-10-06
TCK-0001434,5,2024-10-23
TCK-0001436,2,2024-04-13
TCK-0001440,4,2024-02-03
TCK-0001442,5,2024-09-01
TCK-0001443,3,2024-10-11
TCK-0001444,4,2024-11-15
TCK-0001448,4,2024-12-08
TCK-0001449,4,2024-09-03
TCK-0001451,5,2024-06-29
TCK-0001452,4,2024-03-24
TCK-0001453,1,2024-02-01
TCK-0001457,1,2024-04-20
TCK-0001458,3,2024-09-19
TCK-0001459,2,2024-04-25
TCK-0001460,5,2024-09-30
TCK-0001461,5,2024-02-19
TCK-0001464,4,2024-09-23
TCK-0001466,5,2024-12-09
TCK-0001467,2,2024-03-28
TCK-0001468,3,2024-09-16
TCK-0001471,5,2024-02-17
TCK-0001474,5,2024-11-20
TCK-0001475,4,2024-02-19
TCK-0001477,4,2024-01-20
TCK-0001478,5,2024-03-14
TCK-0001480,4,2024-09-29
TCK-0001481,3,2024-04-07
TCK-0001482,5,2024-12-15
TCK-0001483,2,2024-03-26
TCK-0001484,2,2024-01-13
TCK-0001486,2,2024-01-28
TCK-0001489,4,2024-09-23
TCK-0001490,4,2024-04-21
TCK-0001491,4,2024-11-27
TCK-0001493,3,2024-09-11
TCK-0001494,5,2024-10-16
TCK-0001495,4,2024-06-27
TCK-0001500,3,2024-11-10
TCK-0001501,4,2024-10-08
TCK-0001502,4,2024-04-19
TCK-0001503,5,2024-09-01
TCK-0001505,5,2024-04-10
TCK-0001506,4,2024-07-30
TCK-0001507,5,2024-12-13
TCK-0001508,5,2024-03-16
TCK-0001510,4,2024-09-20
TCK-0001512,2,2024-12-07
TCK-0001514,4,2024-05-31
TCK-0001515,5,2024-04-06
TCK-0001516,3,2024-07-01
TCK-0001518,3,2024-01-27
TCK-0001519,4,2024-04-03
TCK-0001520,2,2024-03-23
TCK-0001521,4,2024-07-02
TCK-0001522,2,2024-09-13
TCK-0001523,5,2024-02-05
TCK-0001525,1,2024-06-26
TCK-0001527,2,2024-02-29
TCK-0001529,3,2024-11-04
TCK-0001531,1,2024-08-02
TCK-0001533,1,2024-08-29
TCK-0001537,3,2024-10-25
TCK-0001541,4,2024-05-02
TCK-0001542,3,2024-04-05
TCK-0001544,4,2024-10-29
TCK-0001546,4,2024-10-11
TCK-0001548,4,2024-04-03
TCK-0001549,4,2024-09-11
TCK-0001551,5,2024-03-07
TCK-0001552,2,2024-12-04
TCK-0001553,5,2024-10-10
TCK-0001554,3,2024-06-03
TCK-0001555,4,2024-06-19
TCK-0001556,1,2024-02-18
TCK-0001557,5,2024-09-27
TCK-0001561,4,2024-10-09
TCK-0001562,3,2024-07-18
TCK-0001564,5,2024-06-01
TCK-0001565,5,2024-02-04
TCK-0001566,2,2024-10-01
TCK-0001567,4,2024-06-02
TCK-0001569,5,2024-02-08
TCK-0001572,2,2024-04-17
TCK-0001573,5,2024-04-10
TCK-0001574,4,2024-04-23
TCK-0001576,3,2024-09-20
TCK-0001577,3,2024-05-27
TCK-0001578,5,2024-05-20
TCK-0001580,4,2024-04-03
TCK-0001581,2,2024-11-24
TCK-0001583,2,2024-07-24
TCK-0001585,5,2024-06-21
TCK-0001587,1,2024-11-28
TCK-0001590,3,2024-02-05
TCK-0001591,5,2024-07-18
TCK-0001592,5,2024-06-18
TCK-0001594,4,2024-12-12
TCK-0001596,5,2024-05-29
TCK-0001597,3,2024-09-30
TCK-0001599,2,2024-12-25
TCK-0001600,2,2024-10-09
TCK-0001601,5,2024-07-27
TCK-0001604,3,2024-06-14
TCK-0001605,5,2024-04-15
TCK-0001607,4,2024-04-29
TCK-0001608,3,2024-04-04
TCK-0001610,3,2024-12-05
TCK-0001611,3,2024-11-05
TCK-0001612,4,2024-07-04
TCK-0001614,5,2024-08-11
TCK-0001615,4,2024-07-04
TCK-0001616,3,2024-09-29
TCK-0001618,4,2024-06-07
TCK-0001619,3,2024-06-21
TCK-0001620,5,2024-07-23
TCK-0001621,3,2024-02-17
TCK-0001622,4,2024-03-12
TCK-0001623,3,2024-12-01
TCK-0001626,5,2024-01-20
TCK-0001628,1,2024-05-26
TCK-0001630,1,2024-10-19
TCK-0001631,2,2024-01-16
TCK-0001633,5,2024-11-25
TCK-0001634,1,2024-05-19
TCK-0001637,5,2024-10-29
TCK-0001638,4,2024-02-09
TCK-0001642,3,2024-07-23
TCK-0001645,3,2024-06-10
TCK-0001646,3,2024-03-09
TCK-0001648,5,2024-11-04
TCK-0001651,4,2024-08-22
TCK-0001652,1,2024-08-17
TCK-0001653,4,2024-09-24
TCK-0001657,5,2024-12-16
TCK-0001658,1,2024-08-29
TCK-0001661,1,2024-06-08
TCK-0001663,5,2024-08-29
TCK-0001664,5,2024-12-25
TCK-0001665,5,2024-03-21
TCK-0001668,4,2024-03-11
TCK-0001670,1,2024-08-17
TCK-0001671,4,2024-07-26
TCK-0001674,5,2024-10-21
TCK-0001675,1,2024-05-09
TCK-0001676,5,2024-11-01
TCK-0001677,5,2024-11-17
TCK-0001678,4,2024-01-30
TCK-0001680,4,2024-04-14
TCK-0001681,4,2024-08-16
TCK-0001683,4,2024-06-30
TCK-0001684,4,2024-03-01
TCK-0001688,3,2024-07-22
TCK-0001689,4,2024-03-20
TCK-0001690,5,2024-03-31
TCK-0001691,5,2024-12-30
TCK-0001693,3,2024-04-14
TCK-0001695,5,2024-11-26
TCK-0001696,3,2024-10-19
TCK-0001697,4,2024-03-14
TCK-0001698,4,2025-01-01
TCK-0001699,1,2024-12-08
TCK-0001700,4,2024-05-25
TCK-0001701,2,2024-07-12
TCK-0001703,3,2024-02-12
TCK-0001706,3,2024-01-19
TCK-0001707,3,2024-08-18
TCK-0001708,4,2024-07-13
TCK-0001709,5,2024-09-25
TCK-0001710,5,2024-03-05
TCK-0001711,3,2024-05-11
TCK-0001713,5,2024-10-31
TCK-0001714,4,2024-12-22
TCK-0001715,4,2024-05-18
TCK-0001718,3,2024-02-02
TCK-0001720,4,2024-12-11
TCK-0001721,4,2024-12-21
TCK-0001722,5,2024-07-27
TCK-0001723,3,2024-10-22
TCK-0001724,4,2024-04-10
TCK-0001725,4,2024-10-03
TCK-0001726,5,2024-09-02
TCK-0001727,5,2024-01-06
TCK-0001732,4,2024-06-20
TCK-0001733,4,2024-10-26
TCK-0001734,4,2024-11-24
TCK-0001735,4,2024-03-18
TCK-0001738,3,2024-05-25
TCK-0001739,3,2024-06-05
TCK-0001740,2,2024-05-27
TCK-0001741,4,2024-01-11
TCK-0001744,2,2024-08-21
TCK-0001745,4,2024-02-16
TCK-0001747,4,2024-10-21
TCK-0001748,4,2024-02-21
TCK-0001749,5,2024-04-13
TCK-0001750,4,2024-12-02
TCK-0001751,3,2024-01-30
TCK-0001756,4,2024-03-18
TCK-0001757,5,2024-12-04
TCK-0001760,5,2024-08-14
TCK-0001761,2,2024-07-24
TCK-0001762,4,2024-11-18
TCK-0001763,3,2024-03-13
TCK-0001765,4,2024-12-07
TCK-0001766,4,2024-07-11
TCK-0001767,3,2024-03-23
TCK-0001769,5,2024-06-27
TCK-0001770,5,2024-06-07
TCK-0001773,5,2024-02-02
TCK-0001776,4,2024-08-05
TCK-0001777,5,2024-11-01
TCK-0001779,5,2024-04-16
TCK-0001780,4,2024-11-21
TCK-0001782,4,2024-12-31
TCK-0001784,4,2024-12-30
TCK-0001785,5,2024-03-20
TCK-0001786,4,2024-02-16
TCK-0001791,4,2024-10-02
TCK-0001792,5,2024-08-09
TCK-0001793,3,2024-02-10
TCK-0001795,2,2024-11-25
TCK-0001796,5,2024-10-19
TCK-0001797,4,2024-06-02
TCK-0001799,5,2024-06-05
TCK-0001800,5,2024-09-11
TCK-0001801,2,2024-09-21
TCK-0001803,4,2024-07-15
TCK-0001806,3,2024-12-24
TCK-0001809,3,2024-09-26
TCK-0001810,3,2024-03-26
TCK-0001812,4,2024-01-04
TCK-0001814,2,2024-12-09
TCK-0001815,1,2024-10-02
TCK-0001816,5,2024-07-17
TCK-0001819,4,2024-07-29
TCK-0001820,4,2024-01-19
TCK-0001822,5,2024-01-25
TCK-0001824,4,2024-12-13
TCK-0001826,4,2024-04-29
TCK-0001830,5,2024-11-11
TCK-0001831,2,2024-11-17
TCK-0001832,3,2024-01-16
TCK-0001833,4,2024-05-29
TCK-0001835,5,2024-02-15
TCK-0001836,2,2024-10-16
TCK-0001838,2,2024-05-04
TCK-0001839,3,2024-07-12
TCK-0001840,2,2024-02-15
TCK-0001844,3,2024-08-12
TCK-0001845,5,2024-05-12
TCK-0001846,4,2024-03-30
TCK-0001847,1,2024-03-13
TCK-0001848,3,2024-03-04
TCK-0001849,5,2024-11-15
TCK-0001850,2,2024-07-28
TCK-0001851,3,2024-03-08
TCK-0001852,1,2024-08-11
TCK-0001853,5,2024-10-26
TCK-0001856,5,2024-07-06
TCK-0001858,4,2024-06-03
TCK-0001859,3,2024-01-26
TCK-0001860,1,2024-11-14
TCK-0001861,5,2024-09-29
TCK-0001862,5,2024-03-26
TCK-0001863,5,2024-09-09
TCK-0001865,4,2024-10-14
TCK-0001866,4,2024-05-26
TCK-0001867,3,2024-06-30
TCK-0001868,2,2024-02-20
TCK-0001870,4,2024-04-27
TCK-0001871,4,2024-10-26
TCK-0001872,5,2024-11-12
TCK-0001873,4,2024-07-14
TCK-0001875,4,2024-05-01
TCK-0001876,1,2024-08-18
TCK-0001879,2,2024-01-17
TCK-0001882,4,2024-08-14
TCK-0001884,5,2024-07-09
TCK-0001886,4,2024-07-05
TCK-0001887,4,2024-03-24
TCK-0001888,5,2024-12-29
TCK-0001892,3,2024-08-25
TCK-0001893,4,2024-09-26
TCK-0001894,4,2024-03-13
TCK-0001895,5,2024-11-30
TCK-0001896,4,2024-11-25
TCK-0001898,2,2024-03-22
TCK-0001900,4,2024-02-23
TCK-0001901,5,2024-09-28
TCK-0001905,4,2024-10-28
TCK-0001908,4,2024-02-27
TCK-0001909,5,2024-10-06
TCK-0001910,4,2024-04-09
TCK-0001912,3,2024-02-28
TCK-0001913,5,2024-12-23
TCK-0001914,4,2024-04-29
TCK-0001917,4,2024-05-07
TCK-0001919,4,2024-06-13
TCK-0001920,4,2024-07-29
TCK-0001922,4,2024-06-05
TCK-0001923,4,2024-05-26
TCK-0001924,3,2024-08-29
TCK-0001925,4,2024-08-07
TCK-0001927,5,2024-05-30
TCK-0001928,4,2024-07-04
TCK-0001929,3,2024-09-04
TCK-0001932,4,2024-01-11
TCK-0001935,3,2024-06-12
TCK-0001936,4,2024-11-21
TCK-0001937,5,2024-12-11
TCK-0001939,4,2024-09-07
TCK-0001942,3,2024-07-14
TCK-0001943,5,2024-02-28
TCK-0001946,5,2024-09-19
TCK-0001949,4,2024-09-28
TCK-0001950,5,2024-04-16
TCK-0001952,5,2024-03-12
TCK-0001955,5,2024-06-10
TCK-0001956,4,2024-12-14
TCK-0001957,5,2024-01-03
TCK-0001958,1,2024-07-18
TCK-0001961,4,2024-02-25
TCK-0001962,5,2024-08-25
TCK-0001963,5,2024-09-19
TCK-0001964,3,2024-12-23
TCK-0001965,2,2024-06-20
TCK-0001966,3,2024-11-06
TCK-0001968,5,2024-04-17
TCK-0001969,2,2024-09-13
TCK-0001972,4,2024-06-10
TCK-0001973,4,2024-07-15
TCK-0001974,1,2024-04-14
TCK-0001975,4,2024-10-10
TCK-0001976,4,2024-10-12
TCK-0001977,3,2024-01-21
TCK-0001978,3,2024-07-21
TCK-0001979,4,2024-07-25
TCK-0001980,1,2024-09-07
TCK-0001981,2,2024-07-25
TCK-0001982,5,2024-06-25
TCK-0001983,4,2024-04-08
TCK-0001984,2,2024-11-22
TCK-0001985,4,2024-10-13
TCK-0001993,5,2024-07-13
TCK-0001994,4,2024-05-04
TCK-0001995,4,2024-01-15
TCK-0001997,5,2024-10-02
TCK-0001998,4,2024-05-19
TCK-0001999,4,2024-01-10
TCK-0002000,5,2024-06-01
TCK-0002001,3,2024-10-17
TCK-0002004,4,2024-03-19
TCK-0002005,5,2024-05-21
TCK-0002008,4,2024-02-07
TCK-0002010,4,2024-07-25
TCK-0002011,5,2024-05-19
TCK-0002012,2,2024-03-09
TCK-0002013,4,2024-07-03
TCK-0002014,4,2024-02-02
TCK-0002022,4,2024-11-19
TCK-0002027,4,2024-02-13
TCK-0002028,5,2024-12-09
TCK-0002029,5,2024-09-12
TCK-0002030,5,2024-07-31
TCK-0002031,4,2024-06-26
TCK-0002032,4,2024-06-30
TCK-0002033,3,2024-03-30
TCK-0002034,5,2024-02-28
TCK-0002037,4,2024-06-22
TCK-0002038,5,2024-09-26
TCK-0002040,5,2024-08-12
TCK-0002042,3,2024-05-02
TCK-0002044,5,2024-04-20
TCK-0002045,4,2024-11-05
TCK-0002047,4,2024-11-02
TCK-0002048,4,2024-06-02
TCK-0002049,5,2024-07-10
TCK-0002050,3,2024-04-20
TCK-0002052,4,2024-09-17
TCK-0002054,5,2024-10-12
TCK-0002056,4,2024-09-29
TCK-0002057,5,2024-05-10
TCK-0002060,5,2024-09-22
TCK-0002061,5,2024-10-29
TCK-0002062,5,2024-02-22
TCK-0002065,5,2024-09-17
TCK-0002066,4,2024-11-10
TCK-0002070,3,2024-07-07
TCK-0002073,5,2024-05-17
TCK-0002076,3,2024-02-25
TCK-0002077,3,2024-09-12
TCK-0002078,5,2024-07-22
TCK-0002079,3,2024-08-15
TCK-0002080,5,2024-02-26
TCK-0002081,5,2024-12-27
TCK-0002083,3,2024-10-14
TCK-0002084,5,2024-09-04
TCK-0002086,3,2024-01-20
TCK-0002091,4,2024-07-18
TCK-0002095,3,2024-05-19
TCK-0002098,5,2024-04-19
TCK-0002101,3,2024-06-07
TCK-0002102,2,2024-12-06
TCK-0002104,3,2024-08-06
TCK-0002105,3,2024-10-21
TCK-0002106,4,2024-05-17
TCK-0002108,4,2024-11-03
TCK-0002109,5,2024-07-28
TCK-0002111,4,2024-09-29
TCK-0002112,1,2024-02-05
TCK-0002113,5,2024-06-29
TCK-0002114,5,2024-12-17
TCK-0002116,5,2024-11-17
TCK-0002119,5,2024-01-27
TCK-0002120,3,2024-10-23
TCK-0002121,1,2024-11-20
TCK-0002122,3,2024-08-30
TCK-0002123,3,2024-10-04
TCK-0002124,4,2024-11-30
TCK-0002125,4,2024-04-10
TCK-0002127,4,2024-01-27
TCK-0002128,2,2024-05-12
TCK-0002130,1,2024-03-05
TCK-0002131,2,2024-06-30
TCK-0002134,3,2024-06-03
TCK-0002137,2,2024-09-14
TCK-0002140,3,2024-05-16
TCK-0002141,4,2024-02-29
TCK-0002143,5,2024-05-14
TCK-0002144,2,2024-05-22
TCK-0002146,1,2024-12-29
TCK-0002147,4,2024-10-01
TCK-0002148,5,2024-01-16
TCK-0002149,5,2024-03-18
TCK-0002151,4,2024-12-15
TCK-0002152,4,2024-09-03
TCK-0002153,3,2024-10-30
TCK-0002156,3,2024-06-25
TCK-0002157,4,2024-04-16
TCK-0002159,3,2024-07-15
TCK-0002160,4,2024-12-22
TCK-0002163,1,2024-04-11
TCK-0002165,5,2024-12-02
TCK-0002166,5,2024-11-01
TCK-0002169,3,2024-05-23
TCK-0002170,1,2024-03-30
TCK-0002174,2,2024-09-17
TCK-0002175,3,2024-07-02
TCK-0002176,1,2024-09-21
TCK-0002179,1,2024-04-04
TCK-0002180,5,2024-08-05
TCK-0002181,3,2024-01-19
TCK-0002182,5,2024-08-30
TCK-0002185,5,2024-03-15
TCK-0002187,4,2024-07-25
TCK-0002189,5,2024-11-05
TCK-0002190,5,2024-11-23
TCK-0002192,1,2024-09-20
TCK-0002195,3,2024-12-15
TCK-0002197,5,2024-03-25
TCK-0002198,2,2024-07-19
TCK-0002200,5,2024-08-25
TCK-0002201,4,2024-04-12
TCK-0002203,4,2024-11-07
TCK-0002205,4,2024-08-11
TCK-0002206,5,2024-09-12
TCK-0002207,1,2024-07-30
TCK-0002208,5,2024-07-24
TCK-0002215,5,2024-11-24
TCK-0002221,5,2024-07-09
TCK-0002222,4,2024-04-16
TCK-0002224,5,2024-10-02
TCK-0002225,3,2024-12-08
TCK-0002227,4,2024-04-15
TCK-0002228,3,2024-06-06
TCK-0002229,5,2024-06-06
TCK-0002230,4,2024-06-30
TCK-0002235,3,2024-03-20
TCK-0002236,4,2024-04-17
TCK-0002237,3,2024-05-01
TCK-0002238,5,2024-09-17
TCK-0002242,2,2024-10-26
TCK-0002243,2,2025-01-01
TCK-0002244,3,2024-12-10
TCK-0002246,5,2024-11-07
TCK-0002247,4,2024-12-01
TCK-0002249,4,2024-11-04
TCK-0002254,5,2024-08-09
TCK-0002255,4,2024-05-24
TCK-0002256,1,2024-11-15
TCK-0002257,5,2024-09-25
TCK-0002259,5,2024-12-12
TCK-0002262,2,2024-05-01
TCK-0002263,2,2024-01-08
TCK-0002265,4,2024-10-19
TCK-0002266,2,2024-09-26
TCK-0002268,5,2024-06-14
TCK-0002269,4,2024-06-07
TCK-0002271,4,2024-01-28
TCK-0002272,4,2024-02-25
TCK-0002273,5,2024-12-23
TCK-0002274,4,2024-11-22
TCK-0002275,5,2024-06-21
TCK-0002276,5,2024-05-04
TCK-0002277,2,2024-04-29
TCK-0002278,5,2024-05-19
TCK-0002280,4,2024-03-23
TCK-0002282,3,2024-08-19
TCK-0002283,4,2024-12-22
TCK-0002284,3,2024-02-17
TCK-0002286,5,2024-06-11
TCK-0002290,1,2024-06-28
TCK-0002293,4,2024-11-27
TCK-0002294,4,2024-02-02
TCK-0002295,4,2024-02-05
TCK-0002298,5,2024-07-10
TCK-0002301,4,2024-12-24
TCK-0002303,4,2024-06-12
TCK-0002307,5,2024-10-24
TCK-0002311,4,2024-01-22
TCK-0002312,4,2024-10-11
TCK-0002313,4,2024-11-28
TCK-0002316,3,2024-02-20
TCK-0002317,4,2024-04-08
TCK-0002320,5,2024-11-12
TCK-0002321,1,2024-11-16
TCK-0002325,5,2024-02-15
TCK-0002327,5,2024-10-12
TCK-0002329,3,2024-07-31
TCK-0002330,4,2024-01-10
TCK-0002331,3,2024-03-16
TCK-0002332,5,2024-11-18
TCK-0002334,3,2024-03-16
TCK-0002337,5,2024-06-12
TCK-0002338,5,2024-06-07
TCK-0002339,5,2024-10-17
TCK-0002340,4,2024-09-16
TCK-0002341,4,2024-02-03
TCK-0002342,4,2024-07-26
TCK-0002343,5,2024-09-18
TCK-0002344,4,2024-06-12
TCK-0002346,2,2024-10-01
TCK-0002347,3,2024-10-17
TCK-0002352,2,2024-11-29
TCK-0002353,5,2024-03-12
TCK-0002355,5,2024-05-07
TCK-0002357,5,2024-05-13
TCK-0002358,3,2024-01-05
TCK-0002361,4,2024-09-12
TCK-0002363,4,2024-04-07
TCK-0002365,5,2024-10-20
TCK-0002366,5,2024-06-22
TCK-0002367,3,2024-06-03
TCK-0002368,4,2024-01-05
TCK-0002373,5,2024-07-18
TCK-0002374,3,2024-11-28
TCK-0002377,4,2024-07-25
TCK-0002378,5,2024-11-21
TCK-0002380,5,2024-05-11
TCK-0002381,4,2024-04-01
TCK-0002382,4,2024-07-16
TCK-0002383,5,2024-06-08
TCK-0002386,4,2025-01-02
TCK-0002388,4,2025-01-02
TCK-0002391,3,2024-09-28
TCK-0002392,5,2024-06-23
TCK-0002397,5,2024-08-08
TCK-0002398,2,2024-10-09
TCK-0002401,5,2024-04-23
TCK-0002402,3,2024-06-16
TCK-0002404,5,2024-07-09
TCK-0002405,2,2024-05-03
TCK-0002409,3,2024-06-06
TCK-0002411,3,2024-04-19
TCK-0002413,4,2024-02-03
TCK-0002415,3,2024-12-27
TCK-0002416,4,2024-06-05
TCK-0002417,4,2024-08-26
TCK-0002422,3,2024-01-12
TCK-0002423,5,2024-04-29
TCK-0002424,5,2024-09-07
TCK-0002426,3,2024-08-28
TCK-0002427,4,2024-07-10
TCK-0002428,3,2024-07-24
TCK-0002429,5,2024-11-02
TCK-0002430,4,2024-06-11
TCK-0002432,4,2024-05-20
TCK-0002433,5,2024-05-25
TCK-0002435,5,2024-02-25
TCK-0002436,5,2024-08-27
TCK-0002437,5,2024-11-07
TCK-0002439,5,2024-08-13
TCK-0002440,3,2024-10-11
TCK-0002441,3,2024-10-20
TCK-0002442,5,2024-10-13
TCK-0002443,2,2024-09-14
TCK-0002446,4,2024-01-13
TCK-0002447,2,2024-04-10
TCK-0002448,3,2024-07-09
TCK-0002449,5,2024-05-25
TCK-0002452,5,2024-10-04
TCK-0002453,3,2024-09-18
TCK-0002455,2,2024-07-03
TCK-0002456,3,2024-02-22
TCK-0002459,3,2024-04-01
TCK-0002460,2,2024-10-22
TCK-0002461,2,2024-02-12
TCK-0002462,2,2024-03-02
TCK-0002464,4,2024-11-28
TCK-0002465,4,2024-12-28
TCK-0002468,2,2024-05-07
TCK-0002469,2,2024-06-29
TCK-0002470,5,2024-08-14
TCK-0002471,4,2024-03-27
TCK-0002474,5,2024-01-12
TCK-0002475,5,2024-11-23
TCK-0002477,5,2024-06-18
TCK-0002478,4,2024-08-09
TCK-0002479,5,2024-09-26
TCK-0002481,5,2024-06-05
TCK-0002482,5,2024-01-24
TCK-0002483,1,2024-03-23
TCK-0002484,4,2024-08-24
TCK-0002489,4,2024-02-24
TCK-0002490,3,2024-09-22
TCK-0002492,5,2024-08-03
TCK-0002493,5,2024-05-27
TCK-0002495,4,2024-11-03
TCK-0002498,3,2024-03-21
TCK-0002499,4,2024-04-03
TCK-0002501,2,2024-08-14
TCK-0002503,4,2024-05-24
TCK-0002507,3,2024-12-16
TCK-0002508,5,2024-06-13
TCK-0002509,5,2024-09-11
TCK-0002510,3,2024-10-17
TCK-0002511,4,2024-10-27
TCK-0002512,4,2024-11-03
TCK-0002513,5,2024-06-12
TCK-0002516,4,2024-06-11
TCK-0002519,3,2024-05-11
TCK-0002520,5,2024-07-22
TCK-0002521,5,2024-01-09
TCK-0002522,1,2024-06-10
TCK-0002523,4,2024-01-18
TCK-0002524,4,2024-06-02
TCK-0002525,5,2024-10-05
TCK-0002528,5,2024-01-25
TCK-0002530,3,2024-01-11
TCK-0002532,5,2024-08-24
TCK-0002534,5,2024-01-09
TCK-0002536,4,2024-12-02
TCK-0002537,3,2024-12-11
TCK-0002539,5,2024-07-09
TCK-0002540,3,2024-05-19
TCK-0002541,4,2024-04-08
TCK-0002543,5,2024-12-09
TCK-0002544,4,2024-03-22
TCK-0002545,5,2024-10-16
TCK-0002546,5,2024-05-09
TCK-0002548,5,2024-08-14
TCK-0002557,5,2024-05-16
TCK-0002559,5,2024-04-10
TCK-0002563,4,2024-07-12
TCK-0002564,3,2024-10-26
TCK-0002565,3,2024-08-28
TCK-0002566,4,2024-02-05
TCK-0002569,2,2024-12-09
TCK-0002571,5,2024-06-20
TCK-0002573,3,2024-05-29
TCK-0002575,4,2024-07-23
TCK-0002576,2,2024-04-05
TCK-0002577,5,2024-06-21
TCK-0002578,5,2024-02-08
TCK-0002580,3,2024-04-07
TCK-0002581,5,2024-04-06
TCK-0002582,3,2024-08-20
TCK-0002584,5,2024-08-17
TCK-0002585,4,2024-10-30
TCK-0002586,5,2024-01-09
TCK-0002587,3,2024-02-25
TCK-0002588,4,2024-01-22
TCK-0002589,5,2024-02-27
TCK-0002590,4,2024-12-25
TCK-0002592,3,2024-09-23
TCK-0002594,5,2024-05-10
TCK-0002596,5,2024-11-06
TCK-0002597,5,2024-03-23
TCK-0002599,5,2024-02-29
TCK-0002600,4,2024-05-29
TCK-0002601,4,2024-07-22
TCK-0002603,2,2024-11-01
TCK-0002604,4,2024-01-31
TCK-0002605,4,2024-07-20
TCK-0002608,4,2024-12-22
TCK-0002610,4,2024-02-09
TCK-0002611,5,2024-03-13
TCK-0002612,4,2024-08-29
TCK-0002613,5,2024-04-12
TCK-0002615,5,2024-06-28
TCK-0002616,3,2024-10-04
TCK-0002617,4,2024-07-08
TCK-0002619,5,2024-06-20
TCK-0002620,4,2024-10-22
TCK-0002621,3,2024-06-30
TCK-0002624,3,2024-04-12
TCK-0002625,4,2024-06-09
TCK-0002628,4,2024-01-25
TCK-0002630,3,2024-08-19
TCK-0002632,4,2024-11-14
TCK-0002633,2,2024-03-19
TCK-0002634,3,2024-09-24
TCK-0002635,2,2024-04-17
TCK-0002636,5,2025-01-01
TCK-0002638,4,2024-09-05
TCK-0002640,1,2024-07-17
TCK-0002641,4,2024-06-23
TCK-0002642,5,2024-02-15
TCK-0002643,5,2024-12-07
TCK-0002644,5,2024-07-22
TCK-0002647,3,2024-12-20
TCK-0002648,3,2024-10-17
TCK-0002649,5,2024-12-01
TCK-0002650,4,2024-09-18
TCK-0002651,2,2024-08-24
TCK-0002652,5,2024-01-29
TCK-0002653,5,2024-04-17
TCK-0002654,5,2024-03-08
TCK-0002655,4,2024-02-09
TCK-0002656,5,2024-11-27
TCK-0002657,4,2024-10-08
TCK-0002661,4,2024-11-09
TCK-0002662,4,2024-01-08
TCK-0002663,5,2024-12-18
TCK-0002664,5,2024-09-10
TCK-0002665,1,2024-06-08
TCK-0002666,5,2024-09-21
TCK-0002668,4,2024-12-15
TCK-0002669,5,2024-04-18
TCK-0002670,3,2024-07-31
TCK-0002672,5,2024-07-20
TCK-0002673,4,2024-06-14
TCK-0002674,5,2024-08-01
TCK-0002675,4,2024-04-02
TCK-0002676,5,2024-01-06
TCK-0002680,4,2024-04-16
TCK-0002683,3,2024-03-03
TCK-0002685,1,2024-02-01
TCK-0002687,4,2024-12-14
TCK-0002688,4,2024-02-23
TCK-0002690,5,2024-09-04
TCK-0002691,3,2024-04-07
