client_id,company_name,industry,country,company_size,employees,plan,signup_date,is_active,mrr_eur
CLT-000330,Aurum Solutions,software_it,IT,mid,182,pro,2022-12-29,True,402.41
CLT-000331,Blue Consulting,retail,DE,mid,110,enterprise,2025-11-19,True,1182.87
CLT-000332,Vertex Labs,software_it,ES,small,37,starter,2025-12-07,True,126.7
CLT-000333,Lumen Services,professional_services,IT,small,17,pro,2025-12-25,True,323.87
CLT-000334,Civic Services,professional_services,NL,micro,3,starter,2025-09-28,True,86.64
CLT-000335,Civic Labs,ecommerce,IE,micro,2,starter,2022-04-26,True,84.52
CLT-000336,Blue Labs,software_it,NL,micro,5,starter,2024-01-05,True,76.04
CLT-000337,Orion Services,healthcare,IE,small,10,pro,2023-08-13,True,221.74
CLT-000338,Swift Systems,finance,ES,small,27,pro,2024-06-26,True,341.97
CLT-000339,Lumen Group,manufacturing,BE,small,18,pro,2023-01-18,True,304.91
CLT-000340,Alto Systems,professional_services,FR,micro,9,starter,2025-07-04,True,102.76
CLT-000341,Aurum Works,software_it,IT,small,32,starter,2024-10-31,True,131.97
CLT-000342,Swift Consulting,hospitality,DE,small,18,enterprise,2025-06-20,True,1319.69
CLT-000343,Orion Solutions,ecommerce,FR,micro,9,starter,2022-03-23,True,91.42
CLT-000344,Alto Systems,healthcare,DE,micro,4,starter,2024-11-07,True,71.82
CLT-000345,Orion Trading,software_it,DE,micro,4,starter,2025-07-13,True,95.68
CLT-000346,Swift Consulting,finance,FR,mid,152,enterprise,2022-05-28,True,1170.34
CLT-000347,Aurum Group,software_it,FR,micro,3,pro,2023-06-14,True,231.99
CLT-000348,Swift Systems,ecommerce,DE,micro,3,starter,2025-11-05,True,70.23
CLT-000349,Aurum Systems,retail,DE,small,22,starter,2025-01-22,True,123.58
CLT-000350,Prime Group,software_it,CH,mid,120,pro,2022-06-24,True,440.51
CLT-000351,Lumen Group,hospitality,FR,mid,78,pro,2023-06-02,True,327.0
CLT-000352,Delta Solutions,education,PT,large,549,pro,2022-05-18,True,570.53
CLT-000353,Delta Partners,ecommerce,CH,small,17,starter,2023-02-01,True,109.32
CLT-000354,Delta Labs,software_it,NL,small,15,pro,2025-12-29,True,269.42
CLT-000355,Vertex Industries,professional_services,NL,small,18,starter,2022-08-11,True,116.76
CLT-000356,Prime Industries,professional_services,IE,small,30,pro,2024-11-04,True,337.59
CLT-000357,Delta Systems,professional_services,BE,micro,4,starter,2024-03-14,True,92.98
CLT-000358,Lumen Labs,manufacturing,FR,micro,5,starter,2025-03-05,True,92.77
CLT-000359,Blue Partners,software_it,CH,mid,83,pro,2025-10-01,True,423.86
CLT-000360,Vertex Systems,ecommerce,ES,micro,6,starter,2024-12-03,True,83.6
CLT-000361,Lumen Labs,manufacturing,IT,small,17,pro,2022-06-09,True,268.22
CLT-000362,Green Services,finance,ES,micro,3,starter,2023-07-30,True,73.04
CLT-000363,Vertex Works,software_it,NL,micro,9,starter,2024-09-07,True,100.39
CLT-000364,Orion Systems,software_it,FR,small,11,starter,2025-03-18,True,89.73
CLT-000365,Blue Services,manufacturing,CH,small,25,starter,2024-07-08,True,120.78
CLT-000366,Aurum Industries,ecommerce,FR,micro,5,starter,2024-11-12,True,94.71
CLT-000367,Vertex Partners,software_it,IT,small,26,pro,2022-11-03,True,265.22
CLT-000368,Delta Works,finance,FR,small,13,starter,2025-05-20,True,86.97
CLT-000369,Orion Systems,ecommerce,IT,micro,4,pro,2024-02-20,True,265.93
CLT-000370,Lumen Works,software_it,FR,small,20,pro,2022-01-15,True,249.1
CLT-000371,Nova Systems,retail,NL,micro,3,starter,2023-06-04,True,82.79
CLT-000372,Delta Group,education,IT,small,13,pro,2023-01-02,True,275.57
CLT-000373,Prime Labs,healthcare,IT,small,15,pro,2022-11-28,True,276.22
CLT-000374,Vertex Services,retail,IT,micro,3,pro,2022-10-25,True,244.01
CLT-000375,Alto Consulting,ecommerce,DE,small,18,starter,2025-05-08,False,123.18
CLT-000376,Blue Partners,professional_services,ES,small,29,starter,2025-05-12,True,135.3
CLT-000377,Delta Industries,ecommerce,NL,small,17,pro,2024-04-10,True,281.74
CLT-000378,Lumen Consulting,manufacturing,IE,small,24,starter,2023-07-21,True,139.82
CLT-000379,Aurum Systems,professional_services,IT,small,26,enterprise,2025-02-27,True,1048.65
CLT-000380,Vertex Partners,hospitality,NL,mid,107,pro,2023-03-28,True,358.41
CLT-000381,Vertex Systems,manufacturing,CH,micro,5,starter,2025-10-11,True,83.23
CLT-000382,Civic Industries,ecommerce,ES,mid,109,pro,2023-06-28,True,356.35
CLT-000383,Green Works,healthcare,DE,micro,3,pro,2022-03-28,True,225.55
CLT-000384,Vertex Partners,hospitality,IE,small,18,pro,2024-11-12,True,255.47
CLT-000385,Delta Industries,finance,FR,small,23,starter,2025-11-06,True,117.72
CLT-000386,Alto Services,retail,ES,micro,2,starter,2025-06-08,True,69.55
CLT-000387,Prime Trading,education,DE,micro,2,starter,2024-02-02,True,75.23
CLT-000388,Aurum Industries,education,IT,small,47,pro,2025-02-11,True,317.02
CLT-000389,Blue Industries,software_it,ES,small,26,starter,2024-09-23,True,125.81
CLT-000390,Delta Solutions,retail,DE,micro,6,starter,2024-07-10,True,83.17
CLT-000391,Vertex Services,finance,IT,micro,3,starter,2025-05-25,True,83.9
CLT-000392,Orion Services,finance,FR,small,27,pro,2022-06-10,True,277.99
CLT-000393,Orion Industries,retail,IE,mid,94,pro,2022-05-27,True,362.41
CLT-000394,Vertex Group,healthcare,NL,small,11,pro,2024-01-14,True,267.06
CLT-000395,Aurum Systems,finance,FR,micro,3,starter,2022-06-13,True,78.9
CLT-000396,Alto Consulting,ecommerce,CH,micro,6,enterprise,2022-08-01,True,956.61
CLT-000397,Orion Systems,professional_services,DE,micro,4,pro,2022-02-28,True,229.1
CLT-000398,Vertex Partners,hospitality,ES,mid,114,enterprise,2025-01-09,True,1329.5
CLT-000399,Orion Works,retail,ES,small,37,starter,2022-07-03,True,129.09
CLT-000400,Prime Industries,software_it,DE,mid,165,pro,2022-01-18,True,439.75
CLT-000401,Aurum Labs,ecommerce,FR,micro,3,starter,2024-03-19,True,87.78
CLT-000402,Orion Systems,professional_services,PT,micro,4,starter,2025-06-09,True,90.44
CLT-000403,Prime Services,ecommerce,PT,mid,77,pro,2025-06-19,True,390.92
CLT-000404,Aurum Trading,software_it,DE,large,464,enterprise,2022-01-17,True,1368.53
CLT-000405,Aurum Trading,professional_services,DE,mid,153,enterprise,2022-10-27,True,1453.28
CLT-000406,Alto Services,professional_services,ES,mid,50,pro,2022-03-10,True,361.31
CLT-000407,Alto Services,professional_services,NL,small,10,pro,2025-01-30,True,240.22
CLT-000408,Orion Labs,hospitality,FR,mid,86,pro,2023-10-27,False,412.78
CLT-000409,Delta Consulting,professional_services,DE,large,785,enterprise,2022-11-14,True,1473.06
CLT-000410,Blue Partners,retail,FR,mid,231,starter,2023-04-22,True,199.0
CLT-000411,Orion Group,ecommerce,PT,micro,5,starter,2022-03-22,True,86.1
CLT-000412,Prime Services,professional_services,NL,micro,2,starter,2025-05-11,True,79.32
CLT-000413,Alto Services,professional_services,FR,micro,4,starter,2022-02-08,True,81.13
CLT-000414,Delta Trading,software_it,DE,large,899,enterprise,2025-02-03,True,1631.11
CLT-000415,Swift Group,manufacturing,FR,micro,5,pro,2023-02-18,True,219.41
CLT-000416,Nova Works,ecommerce,NL,small,27,starter,2023-03-29,True,106.16
CLT-000417,Green Partners,finance,CH,small,25,pro,2024-05-01,True,325.99
CLT-000418,Nova Works,software_it,DE,micro,5,starter,2024-12-13,True,90.08
CLT-000419,Blue Services,ecommerce,BE,micro,4,starter,2025-09-24,True,73.57
CLT-000420,Blue Services,professional_services,ES,micro,3,enterprise,2023-10-27,True,1034.66
CLT-000421,Orion Systems,professional_services,PT,micro,4,starter,2023-06-05,True,83.69
CLT-000422,Swift Solutions,education,BE,small,18,starter,2023-10-07,False,125.04
CLT-000423,Lumen Labs,manufacturing,IE,small,23,starter,2022-11-16,True,114.04
CLT-000424,Delta Trading,finance,DE,micro,1,starter,2023-10-27,True,64.65
CLT-000425,Lumen Works,software_it,PT,small,15,pro,2023-11-16,True,305.26
CLT-000426,Swift Consulting,professional_services,IE,small,23,pro,2024-02-23,True,294.89
CLT-000427,Vertex Services,professional_services,IT,small,10,enterprise,2024-07-01,True,1130.08
CLT-000428,Alto Trading,finance,ES,micro,3,starter,2025-01-27,True,70.19
CLT-000429,Civic Systems,software_it,BE,micro,4,starter,2023-02-06,True,99.52
CLT-000430,Civic Trading,professional_services,DE,small,29,starter,2024-04-27,True,120.15
CLT-000431,Vertex Group,software_it,IT,micro,7,starter,2022-04-02,True,84.55
CLT-000432,Orion Group,healthcare,FR,micro,5,starter,2022-10-30,True,97.6
CLT-000433,Nova Group,software_it,NL,small,22,starter,2023-06-14,True,123.13
CLT-000434,Blue Solutions,hospitality,DE,small,18,starter,2025-11-27,True,95.47
CLT-000435,Orion Solutions,retail,FR,small,34,starter,2023-08-23,True,138.94
CLT-000436,Green Systems,healthcare,ES,mid,106,starter,2023-02-12,True,184.43
CLT-000437,Lumen Solutions,hospitality,FR,micro,3,starter,2025-11-02,True,85.28
CLT-000438,Green Services,software_it,DE,micro,6,starter,2024-03-15,True,77.85
CLT-000439,Swift Services,retail,AT,small,17,starter,2023-10-02,True,104.71
CLT-000440,Civic Industries,software_it,FR,small,14,starter,2022-10-04,True,121.37
CLT-000441,Blue Works,professional_services,IE,small,10,pro,2023-10-15,True,254.62
CLT-000442,Swift Labs,education,ES,mid,174,pro,2022-08-07,True,374.97
CLT-000443,Delta Works,manufacturing,DE,micro,2,starter,2025-11-10,True,68.14
CLT-000444,Delta Partners,ecommerce,NL,mid,109,starter,2022-03-08,True,199.0
CLT-000445,Prime Systems,retail,DE,micro,3,pro,2024-06-18,True,235.12
CLT-000446,Vertex Partners,ecommerce,IE,mid,176,pro,2024-03-18,True,485.9
CLT-000447,Delta Services,hospitality,IT,mid,113,enterprise,2022-03-28,True,1173.86
CLT-000448,Civic Systems,software_it,AT,small,15,pro,2023-08-09,True,268.14
CLT-000449,Delta Solutions,hospitality,NL,small,24,starter,2023-01-04,True,138.78
CLT-000450,Lumen Services,ecommerce,FR,small,12,pro,2023-02-18,True,230.4
CLT-000451,Vertex Industries,software_it,NL,micro,3,starter,2024-02-26,True,95.05
CLT-000452,Delta Industries,ecommerce,DE,mid,228,pro,2022-11-04,True,424.0
CLT-000453,Lumen Solutions,professional_services,ES,mid,98,starter,2022-09-27,True,151.34
CLT-000454,Prime Solutions,finance,ES,small,14,starter,2024-04-19,True,110.18
CLT-000455,Nova Trading,professional_services,IE,small,29,starter,2022-04-23,True,106.67
CLT-000456,Nova Works,professional_services,PT,mid,60,starter,2025-10-08,True,164.31
CLT-000457,Lumen Works,manufacturing,IT,large,896,starter,2023-09-05,True,199.0
CLT-000458,Alto Systems,software_it,PT,small,18,starter,2023-03-05,True,97.63
CLT-000459,Lumen Services,manufacturing,AT,small,15,starter,2024-12-12,True,112.66
CLT-000460,Blue Works,manufacturing,IT,small,21,pro,2025-12-22,True,258.33
CLT-000461,Alto Solutions,finance,ES,small,13,starter,2022-04-04,True,106.99
CLT-000462,Orion Trading,professional_services,FR,micro,5,starter,2023-10-26,True,76.38
CLT-000463,Vertex Group,manufacturing,DE,large,916,enterprise,2025-10-09,True,1753.11
CLT-000464,Nova Industries,retail,ES,mid,114,pro,2024-04-27,True,340.18
CLT-000465,Civic Labs,retail,IT,small,18,starter,2022-12-06,True,108.41
CLT-000466,Delta Consulting,healthcare,IE,small,19,starter,2024-10-14,True,109.09
CLT-000467,Prime Trading,software_it,IT,small,12,pro,2024-10-21,True,253.26
CLT-000468,Aurum Services,professional_services,DE,mid,249,pro,2022-03-16,True,531.24
CLT-000469,Civic Consulting,education,FR,small,23,starter,2022-04-05,True,130.32
CLT-000470,Lumen Labs,healthcare,FR,small,17,starter,2024-12-26,True,108.95
CLT-000471,Alto Labs,professional_services,FR,micro,4,starter,2023-12-19,True,78.42
CLT-000472,Lumen Labs,software_it,IT,micro,7,starter,2022-03-01,True,98.59
CLT-000473,Alto Systems,ecommerce,FR,micro,4,pro,2025-12-03,True,229.0
CLT-000474,Vertex Trading,retail,NL,small,21,pro,2025-12-01,True,284.15
CLT-000475,Orion Partners,education,ES,micro,6,starter,2023-01-11,True,95.71
CLT-000476,Vertex Partners,software_it,ES,micro,3,starter,2023-12-15,True,71.37
CLT-000477,Alto Systems,finance,PT,micro,6,starter,2024-03-31,True,82.52
CLT-000478,Green Services,manufacturing,FR,micro,1,starter,2024-06-10,True,68.85
CLT-000479,Lumen Trading,retail,FR,small,49,starter,2025-05-05,True,149.33
CLT-000480,Aurum Industries,ecommerce,DE,small,30,pro,2023-11-02,True,321.71
CLT-000481,Alto Trading,hospitality,PT,mid,79,pro,2024-03-09,True,361.32
CLT-000482,Green Group,finance,DE,small,25,pro,2023-08-26,True,336.79
CLT-000483,Nova Solutions,finance,NL,small,11,starter,2023-10-14,True,98.02
CLT-000484,Swift Services,software_it,FR,micro,5,starter,2024-05-04,True,102.92
CLT-000485,Orion Industries,software_it,FR,micro,5,starter,2022-10-06,True,92.25
CLT-000486,Swift Partners,retail,IE,mid,130,pro,2024-07-10,True,375.53
CLT-000487,Swift Works,manufacturing,FR,small,26,pro,2025-03-26,True,346.72
CLT-000488,Delta Partners,software_it,NL,small,25,pro,2023-07-27,True,253.56
CLT-000489,Delta Consulting,retail,DE,small,31,starter,2025-04-02,True,109.27
CLT-000490,Vertex Services,ecommerce,BE,small,20,starter,2023-08-27,True,97.16
CLT-000491,Delta Labs,manufacturing,BE,micro,3,starter,2023-08-21,True,85.25
CLT-000492,Prime Partners,manufacturing,FR,mid,90,pro,2023-06-11,False,328.73
CLT-000493,Blue Works,retail,BE,small,17,starter,2022-03-09,True,95.41
CLT-000494,Blue Works,software_it,CH,small,15,pro,2023-03-08,True,307.58
CLT-000495,Nova Labs,software_it,BE,micro,3,starter,2024-12-26,True,86.9
CLT-000496,Swift Partners,manufacturing,DE,small,10,starter,2023-10-09,True,105.58
CLT-000497,Nova Consulting,retail,IE,large,254,enterprise,2023-11-18,True,1562.21
CLT-000498,Prime Works,healthcare,DE,small,32,starter,2023-11-23,True,151.96
CLT-000499,Vertex Services,software_it,FR,micro,3,starter,2023-12-21,True,75.73
CLT-000500,Green Solutions,software_it,FR,mid,229,enterprise,2025-07-30,True,1614.5
CLT-000501,Alto Works,retail,FR,mid,249,enterprise,2025-11-25,True,1313.1
CLT-000502,Orion Consulting,hospitality,IT,micro,2,starter,2023-10-25,True,85.33
CLT-000503,Prime Solutions,professional_services,DE,micro,6,starter,2024-10-04,True,81.34
CLT-000504,Swift Industries,software_it,NL,small,19,starter,2024-06-23,True,98.63
CLT-000505,Alto Consulting,professional_services,IT,small,30,pro,2022-03-19,True,280.7
CLT-000506,Lumen Group,manufacturing,IE,small,39,starter,2022-05-24,True,114.0
CLT-000507,Lumen Partners,manufacturing,FR,large,469,pro,2025-08-18,True,610.67
CLT-000508,Vertex Consulting,healthcare,PT,micro,2,pro,2025-09-15,True,245.46
CLT-000509,Alto Group,hospitality,ES,small,16,pro,2025-08-10,True,280.99
CLT-000510,Aurum Solutions,software_it,FR,mid,224,pro,2025-10-20,True,486.1
CLT-000511,Lumen Works,software_it,DE,small,21,pro,2025-06-20,True,308.36
CLT-000512,Blue Solutions,software_it,FR,micro,6,starter,2025-04-25,True,100.43
CLT-000513,Alto Partners,retail,IT,micro,2,pro,2025-10-21,True,200.28
CLT-000514,Orion Works,professional_services,IT,large,250,pro,2024-01-28,True,485.31
CLT-000515,Delta Solutions,finance,FR,small,19,pro,2022-06-15,False,253.26
CLT-000516,Alto Works,ecommerce,IE,mid,217,pro,2025-08-03,True,467.71
CLT-000517,Green Industries,software_it,IT,micro,3,starter,2023-09-09,True,67.94
CLT-000518,Green Trading,manufacturing,FR,micro,2,starter,2023-03-26,True,81.23
CLT-000519,Green Labs,software_it,FR,micro,3,pro,2022-04-21,True,218.62
CLT-000520,Swift Labs,finance,DE,mid,168,starter,2023-04-27,True,199.0
CLT-000521,Vertex Systems,retail,FR,micro,5,starter,2024-04-24,True,84.24
CLT-000522,Green Consulting,manufacturing,ES,mid,103,starter,2023-02-02,True,199.0
CLT-000523,Green Group,retail,FR,micro,3,starter,2023-08-28,True,89.86
CLT-000524,Orion Works,manufacturing,IE,small,16,starter,2023-03-20,True,122.3
CLT-000525,Prime Solutions,healthcare,BE,micro,2,pro,2025-04-26,True,262.57
CLT-000526,Nova Systems,software_it,AT,small,22,pro,2022-07-20,True,264.77
CLT-000527,Civic Solutions,ecommerce,NL,micro,3,enterprise,2022-02-02,True,995.51
CLT-000528,Lumen Partners,healthcare,PT,micro,3,pro,2024-04-10,True,265.86
CLT-000529,Orion Partners,software_it,NL,small,17,starter,2023-08-31,True,102.45
CLT-000530,Delta Services,professional_services,IT,small,24,pro,2024-11-20,True,311.92
CLT-000531,Nova Consulting,ecommerce,DE,micro,2,starter,2025-02-22,True,70.02
CLT-000532,Vertex Trading,retail,IT,small,38,pro,2023-10-19,True,292.47
CLT-000533,Orion Systems,software_it,DE,micro,3,starter,2025-12-24,True,90.87
CLT-000534,Prime Partners,finance,IT,mid,106,enterprise,2023-08-14,True,1092.74
CLT-000535,Blue Labs,software_it,FR,micro,2,starter,2022-09-28,True,75.75
CLT-000536,Lumen Solutions,software_it,DE,mid,132,pro,2025-08-16,True,413.98
CLT-000537,Orion Services,ecommerce,PT,micro,2,starter,2023-08-14,True,65.83
CLT-000538,Vertex Labs,software_it,ES,mid,138,enterprise,2025-12-21,True,1387.54
CLT-000539,Blue Industries,software_it,DE,micro,2,starter,2025-02-25,True,82.27
CLT-000540,Vertex Industries,manufacturing,DE,micro,3,starter,2024-07-27,True,72.17
CLT-000541,Lumen Services,professional_services,AT,small,21,pro,2025-03-20,True,318.04
CLT-000542,Lumen Partners,software_it,DE,small,24,starter,2023-10-31,True,126.56
CLT-000543,Delta Services,education,DE,micro,3,starter,2024-11-14,True,81.51
CLT-000544,Delta Works,software_it,ES,small,17,starter,2024-03-01,True,103.01
CLT-000545,Vertex Labs,hospitality,AT,micro,5,enterprise,2024-06-25,True,1191.6
CLT-000546,Swift Systems,manufacturing,FR,micro,2,pro,2023-11-18,True,266.21
CLT-000547,Swift Consulting,retail,FR,micro,2,starter,2022-10-08,True,86.71
CLT-000548,Prime Services,finance,ES,micro,4,starter,2023-04-05,True,70.62
CLT-000549,Prime Labs,finance,CH,small,49,starter,2024-10-04,True,153.82
CLT-000550,Nova Consulting,manufacturing,BE,large,703,enterprise,2024-06-12,True,1749.48
CLT-000551,Aurum Consulting,healthcare,DE,micro,2,starter,2024-08-02,True,68.18
CLT-000552,Blue Solutions,ecommerce,DE,mid,94,pro,2022-06-07,True,417.69
CLT-000553,Blue Consulting,software_it,IT,micro,1,starter,2023-07-10,True,77.46
CLT-000554,Alto Services,finance,IT,micro,4,starter,2023-11-28,True,75.29
CLT-000555,Green Industries,finance,ES,mid,127,enterprise,2024-12-25,True,1391.07
CLT-000556,Alto Systems,software_it,ES,mid,206,pro,2024-01-13,True,459.49
CLT-000557,Delta Services,ecommerce,BE,small,16,starter,2022-09-24,True,106.86
CLT-000558,Alto Consulting,manufacturing,FR,small,28,starter,2023-06-03,True,117.06
CLT-000559,Nova Consulting,hospitality,BE,micro,5,starter,2022-07-05,True,95.37
CLT-000560,Prime Works,software_it,DE,small,27,pro,2022-07-22,True,326.8
CLT-000561,Civic Trading,education,NL,micro,3,starter,2025-10-11,True,72.87
CLT-000562,Vertex Systems,manufacturing,ES,small,28,starter,2024-11-30,True,136.81
CLT-000563,Lumen Labs,software_it,IT,micro,2,starter,2023-10-01,True,86.94
CLT-000564,Green Services,education,ES,small,31,starter,2024-12-06,True,110.68
CLT-000565,Blue Systems,manufacturing,ES,micro,2,enterprise,2022-09-09,True,1031.54
CLT-000566,Aurum Labs,healthcare,BE,small,49,pro,2023-12-31,True,344.86
CLT-000567,Swift Partners,software_it,ES,small,13,starter,2022-10-03,True,113.33
CLT-000568,Alto Partners,education,NL,small,25,pro,2022-07-17,True,312.52
CLT-000569,Civic Partners,professional_services,BE,small,21,starter,2025-01-12,True,134.9
CLT-000570,Nova Systems,software_it,IE,small,33,starter,2022-12-29,True,147.27
CLT-000571,Prime Industries,software_it,ES,small,21,pro,2025-09-13,True,292.4
